"year","month","day","dep_time","dep_delay","arr_time","arr_delay","carrier","tailnum","flight","origin","dest","air_time","distance","hour","minute","id"
2013,1,3,1737,12,2038,21,"UA","N19136",1109,"EWR","MCO",153,937,17,37,2451
2013,1,3,1740,-5,1950,-3,"DL","N922DL",2331,"LGA","DTW",81,502,17,40,2452
2013,1,3,1741,7,1856,4,"B6","N706JB",74,"JFK","BTV",45,266,17,41,2453
2013,1,3,1745,0,2034,-8,"B6","N641JB",547,"EWR","PBI",153,1023,17,45,2454
2013,1,3,1748,23,1958,25,"EV","N13550",4144,"EWR","CVG",110,569,17,48,2455
2013,1,3,1750,47,1858,48,"EV","N12564",4373,"EWR","DCA",46,199,18,50,2456
2013,1,3,1750,5,1908,-2,"WN","N710SW",1927,"EWR","MDW",119,711,18,50,2457
2013,1,3,1751,-2,2043,-22,"UA","N532UA",535,"JFK","LAX",320,2475,18,51,2458
2013,1,3,1752,7,2045,8,"B6","N510JB",391,"LGA","MCO",157,950,18,52,2459
2013,1,3,1752,23,2014,-33,"UA","N26226",1721,"EWR","LAX",303,2454,18,52,2460
2013,1,3,1754,9,2056,1,"AA","N3JAAA",785,"LGA","DFW",224,1389,18,54,2461
2013,1,3,1755,10,2110,-7,"DL","N399DA",1394,"JFK","PDX",325,2454,18,55,2462
2013,1,3,1755,-5,1913,-26,"UA","N422UA",426,"LGA","ORD",113,733,18,55,2463
2013,1,3,1757,-3,2034,-9,"DL","N674DL",1047,"LGA","ATL",122,762,18,57,2464
2013,1,3,1757,-2,2108,-1,"UA","N39423",1292,"EWR","FLL",165,1065,18,57,2465
2013,1,3,1758,36,1911,27,"EV","N22909",4300,"EWR","RIC",54,277,18,58,2466
2013,1,3,1758,128,2240,110,"AA","N5CCAA",1635,"JFK","SJU",193,1598,18,58,2467
2013,1,3,1758,-2,2116,6,"B6","N599JB",989,"JFK","FLL",168,1069,18,58,2468
2013,1,3,1758,-2,1934,-17,"B6","N281JB",1111,"JFK","RDU",76,427,18,58,2469
2013,1,3,1758,-7,1937,-18,"MQ","N504MQ",4626,"LGA","CMH",80,479,18,58,2470
2013,1,3,1801,2,2023,9,"EV","N11107",4321,"EWR","MCI",169,1092,18,1,2471
2013,1,3,1801,86,2006,81,"B6","N328JB",1085,"JFK","CLT",95,541,18,1,2472
2013,1,3,1803,33,2004,28,"EV","N14920",4382,"EWR","DTW",87,488,18,3,2473
2013,1,3,1804,-6,2113,-17,"AA","N3HFAA",1611,"LGA","MIA",168,1096,18,4,2474
2013,1,3,1804,19,1935,20,"WN","N8315C",128,"LGA","MDW",115,725,18,4,2475
2013,1,3,1804,-5,1926,-24,"UA","N24729",1053,"EWR","CLE",67,404,18,4,2476
2013,1,3,1805,38,2102,24,"UA","N496UA",738,"EWR","SEA",323,2402,18,5,2477
2013,1,3,1806,-4,2036,-56,"B6","N559JB",217,"JFK","LGB",293,2465,18,6,2478
2013,1,3,1806,1,1911,-9,"WN","N449WN",731,"LGA","BWI",42,185,18,6,2479
2013,1,3,1806,-2,2108,2,"UA","N37290",1269,"EWR","PBI",153,1023,18,6,2480
2013,1,3,1808,-7,1937,-15,"9E","N602XJ",4277,"JFK","ORF",54,290,18,8,2481
2013,1,3,1808,-2,2027,-37,"UA","N849UA",812,"EWR","LAS",281,2227,18,8,2482
2013,1,3,1809,9,1932,15,"B6","N178JB",1016,"JFK","BOS",43,187,18,9,2483
2013,1,3,1810,-5,1959,-27,"DL","N362NW",2019,"LGA","MSP",143,1020,18,10,2484
2013,1,3,1811,11,2015,14,"US","N541UW",373,"JFK","CLT",93,541,18,11,2485
2013,1,3,1812,-3,2127,-24,"B6","N556JB",173,"JFK","SJC",321,2569,18,12,2486
2013,1,3,1814,47,2108,19,"UA","N14219",1454,"EWR","PDX",320,2434,18,14,2487
2013,1,3,1815,0,2027,-5,"EV","N708EV",5054,"EWR","MSP",147,1008,18,15,2488
2013,1,3,1816,18,1940,5,"UA","N480UA",627,"EWR","ORD",105,719,18,16,2489
2013,1,3,1817,2,2121,-9,"AS","N552AS",7,"EWR","SEA",327,2402,18,17,2490
2013,1,3,1819,-1,2108,-42,"AA","N3DNAA",119,"EWR","LAX",310,2454,18,19,2491
2013,1,3,1819,4,1942,3,"UA","N37293",1703,"EWR","BOS",43,200,18,19,2492
2013,1,3,1820,-10,2052,8,"EV","N754EV",5203,"EWR","DTW",83,488,18,20,2493
2013,1,3,1820,5,2056,6,"DL","N303DQ",926,"EWR","ATL",122,746,18,20,2494
2013,1,3,1820,-10,1951,-24,"MQ","N517MQ",4674,"LGA","CLE",69,419,18,20,2495
2013,1,3,1821,171,2131,141,"AA","N357AA",85,"JFK","SFO",328,2586,18,21,2496
2013,1,3,1822,32,2112,10,"UA","N38727",1228,"EWR","SAN",308,2425,18,22,2497
2013,1,3,1822,-7,2024,-8,"US","N406US",1973,"EWR","CLT",89,529,18,22,2498
2013,1,3,1823,13,2048,11,"9E","N602LR",3542,"JFK","MSP",152,1029,18,23,2499
2013,1,3,1823,4,2045,-53,"UA","N441UA",593,"EWR","SNA",288,2434,18,23,2500
2013,1,3,1827,0,2033,-12,"UA","N541UA",612,"EWR","DEN",207,1605,18,27,2501
2013,1,3,1829,14,1941,11,"WN","N257WN",2582,"EWR","BWI",41,169,18,29,2502
2013,1,3,1830,-5,2121,-36,"B6","N661JB",359,"JFK","BUR",307,2465,18,30,2503
2013,1,3,1830,0,2141,-7,"UA","N35204",1030,"EWR","LAX",313,2454,18,30,2504
2013,1,3,1832,2,2152,-13,"AA","N3HPAA",269,"JFK","SEA",340,2422,18,32,2505
2013,1,3,1833,-7,2019,-1,"MQ","N522MQ",3730,"EWR","ORD",110,719,18,33,2506
2013,1,3,1834,174,2040,176,"EV","N34110",4207,"EWR","MSP",152,1008,18,34,2507
2013,1,3,1838,23,2052,15,"9E","N915XJ",3424,"JFK","DTW",87,509,18,38,2508
2013,1,3,1839,99,2056,66,"AA","N631AA",575,"JFK","EGE",239,1747,18,39,2509
2013,1,3,1839,-11,2013,-37,"AA","N552AA",2019,"LGA","STL",137,888,18,39,2510
2013,1,3,1841,56,2135,55,"B6","N655JB",9,"JFK","MCO",158,944,18,41,2511
2013,1,3,1843,15,2102,36,"EV","N21537",4410,"EWR","CAE",105,602,18,43,2512
2013,1,3,1843,-2,2143,-41,"DL","N923DL",2190,"JFK","MIA",162,1089,18,43,2513
2013,1,3,1845,55,2149,64,"B6","N517JB",527,"EWR","MCO",149,937,18,45,2514
2013,1,3,1845,-10,2023,-37,"MQ","N535MQ",4649,"LGA","MSP",141,1020,18,45,2515
2013,1,3,1846,36,2035,50,"MQ","N739MQ",4484,"LGA","BNA",148,764,18,46,2516
2013,1,3,1847,-8,2334,-21,"AA","N617AA",1613,"JFK","SJU",189,1598,18,47,2517
2013,1,3,1847,-8,2130,-12,"DL","N181DN",951,"JFK","ATL",129,760,18,47,2518
2013,1,3,1847,82,2102,127,"MQ","N630MQ",4255,"JFK","BNA",164,765,18,47,2519
2013,1,3,1849,30,2008,36,"EV","N14204",4520,"EWR","PWM",49,284,18,49,2520
2013,1,3,1849,20,2204,31,"UA","N24702",45,"EWR","DFW",219,1372,18,49,2521
2013,1,3,1850,-8,2037,-18,"EV","N391CA",5038,"LGA","BHM",144,866,19,50,2522
2013,1,3,1850,65,2148,28,"AA","N332AA",177,"JFK","SFO",314,2586,19,50,2523
2013,1,3,1850,-5,2208,-2,"DL","N312US",2391,"JFK","TPA",168,1005,19,50,2524
2013,1,3,1852,-8,2121,-8,"FL","N928AT",645,"LGA","ATL",127,762,19,52,2525
2013,1,3,1853,-7,2014,-37,"DL","N317NB",1255,"LGA","PIT",61,335,19,53,2526
2013,1,3,1853,-7,2002,-16,"US","N952UW",2187,"LGA","DCA",46,214,19,53,2527
2013,1,3,1855,0,2057,-6,"US","N539UW",1491,"LGA","CLT",93,544,19,55,2528
2013,1,3,1856,-4,1959,-19,"EV","N834AS",5714,"JFK","IAD",43,228,19,56,2529
2013,1,3,1856,-3,2149,-45,"B6","N796JB",171,"JFK","SMF",313,2521,19,56,2530
2013,1,3,1856,-4,2131,-15,"DL","N692DL",947,"LGA","ATL",127,762,19,56,2531
2013,1,3,1856,-4,2009,-26,"WN","N482WN",2944,"LGA","MKE",114,738,19,56,2532
2013,1,3,1857,-3,2200,-61,"DL","N722TW",1465,"JFK","SFO",329,2586,19,57,2533
2013,1,3,1858,-1,2154,1,"B6","N597JB",711,"JFK","LAS",295,2248,19,58,2534
2013,1,3,1858,-2,2233,-5,"DL","N711ZX",87,"JFK","LAX",348,2475,19,58,2535
2013,1,3,1859,-5,2109,0,"EV","N13969",4627,"EWR","CLT",91,529,19,59,2536
2013,1,3,1902,-2,2027,1,"EV","N11113",4131,"EWR","RIC",54,277,19,2,2537
2013,1,3,1904,125,2327,0,"9E","N916XJ",3375,"JFK","SAT",0,1587,19,4,2538
2013,1,3,1904,-6,2048,-7,"MQ","N734MQ",4569,"LGA","RDU",85,431,19,4,2539
2013,1,3,1905,-5,2223,8,"AA","N4YCAA",2075,"EWR","DFW",212,1372,19,5,2540
2013,1,3,1908,-2,2139,-37,"UA","N521UA",643,"EWR","SAN",300,2425,19,8,2541
2013,1,3,1909,-6,2125,-12,"EV","N11181",4085,"EWR","OMA",156,1134,19,9,2542
2013,1,3,1909,4,2145,-40,"AA","N338AA",21,"JFK","LAX",293,2475,19,9,2543
2013,1,3,1910,81,2021,72,"B6","N203JB",1307,"JFK","IAD",52,228,19,10,2544
2013,1,3,1910,-5,2208,-22,"DL","N3734B",1729,"JFK","LAS",333,2248,19,10,2545
2013,1,3,1914,24,2207,-33,"VX","N640VA",29,"JFK","SFO",326,2586,19,14,2546
2013,1,3,1915,45,2212,10,"UA","N505UA",272,"JFK","SFO",333,2586,19,15,2547
2013,1,3,1916,-4,2030,-30,"AA","N3AFAA",359,"LGA","ORD",115,733,19,16,2548
2013,1,3,1918,1,2104,14,"EV","N11127",4670,"EWR","BNA",134,748,19,18,2549
2013,1,3,1918,-2,2232,-14,"DL","N387DA",83,"JFK","FLL",160,1069,19,18,2550
2013,1,3,1918,18,2050,10,"UA","N855UA",954,"EWR","ORD",114,719,19,18,2551
2013,1,3,1919,-1,2219,-56,"DL","N3769L",1345,"JFK","PHX",273,2153,19,19,2552
2013,1,3,1920,0,2158,-60,"DL","N3768",6,"JFK","SLC",250,1990,19,20,2553
2013,1,3,1920,-5,2221,-8,"DL","N969DL",1485,"LGA","MCO",153,950,19,20,2554
2013,1,3,1922,22,2103,7,"9E","N8884E",3828,"JFK","PIT",69,340,19,22,2555
2013,1,3,1922,-3,2248,1,"DL","N948DL",2139,"LGA","MIA",177,1096,19,22,2556
2013,1,3,1923,68,2036,38,"9E","N8836A",4019,"JFK","RIC",52,288,19,23,2557
2013,1,3,1924,19,2208,-27,"UA","N79279",1139,"EWR","SFO",311,2565,19,24,2558
2013,1,3,1926,-4,2228,-15,"DL","N997DL",1435,"LGA","TPA",163,1010,19,26,2559
2013,1,3,1926,-4,2148,-25,"DL","N358NB",1715,"LGA","MSY",186,1183,19,26,2560
2013,1,3,1928,0,19,0,"EV","N14171",4532,"EWR","CHS",0,628,19,28,2561
2013,1,3,1928,53,2220,8,"DL","N3765",1643,"JFK","SEA",330,2422,19,28,2562
2013,1,3,1929,69,2050,45,"AA","N3DEAA",353,"LGA","ORD",111,733,19,29,2563
2013,1,3,1933,123,2131,98,"F9","N261AV",511,"LGA","DEN",208,1620,19,33,2564
2013,1,3,1933,48,2207,30,"9E","N919XJ",3369,"JFK","MSY",187,1182,19,33,2565
2013,1,3,1933,8,2100,15,"9E","N833AY",4127,"JFK","IAD",49,228,19,33,2566
2013,1,3,1934,-1,2238,5,"UA","N23708",1022,"EWR","IAH",215,1400,19,34,2567
2013,1,3,1938,33,2136,23,"EV","N14162",4543,"EWR","DSM",145,1017,19,38,2568
2013,1,3,1938,18,2121,0,"9E","N918XJ",3373,"JFK","RDU",76,427,19,38,2569
2013,1,3,1939,-1,2039,-27,"9E","N826AY",4091,"JFK","BWI",35,184,19,39,2570
2013,1,3,1941,-5,2200,6,"EV","N15910",4304,"EWR","CVG",105,569,19,41,2571
2013,1,3,1941,102,2246,67,"UA","N402UA",979,"EWR","PHX",274,2133,19,41,2572
2013,1,3,1942,27,33,26,"UA","N87513",1723,"EWR","SJU",197,1608,19,42,2573
2013,1,3,1944,9,2249,29,"EV","N21144",4204,"EWR","OKC",211,1325,19,44,2574
2013,1,3,1946,16,2300,13,"DL","N335NB",1854,"LGA","FLL",165,1076,19,46,2575
2013,1,3,1946,56,2314,62,"DL","N371DA",2159,"JFK","MCO",150,944,19,46,2576
2013,1,3,1949,50,2241,46,"B6","N805JB",155,"JFK","MCO",145,944,19,49,2577
2013,1,3,1950,65,2228,1,"B6","N636JB",91,"JFK","OAK",319,2576,20,50,2578
2013,1,3,1950,-9,2135,-9,"MQ","N835MQ",4423,"JFK","RDU",82,427,20,50,2579
2013,1,3,1951,11,2256,16,"AA","N3ELAA",1787,"JFK","TPA",162,1005,20,51,2580
2013,1,3,1951,11,2125,0,"MQ","N502MQ",3783,"JFK","CMH",74,483,20,51,2581
2013,1,3,1954,9,2234,-7,"9E","N917XJ",3314,"JFK","JAX",135,828,20,54,2582
2013,1,3,1954,-1,2252,-18,"AA","N3HCAA",1709,"LGA","MIA",156,1096,20,54,2583
2013,1,3,1956,16,2304,23,"B6","N547JB",381,"LGA","FLL",156,1076,20,56,2584
2013,1,3,1957,12,2232,-57,"B6","N793JB",645,"JFK","SFO",315,2586,20,57,2585
2013,1,3,1957,-3,2229,-16,"DL","N991DL",1147,"LGA","ATL",120,762,20,57,2586
2013,1,3,1957,-8,2302,-9,"UA","N454UA",983,"EWR","TPA",160,997,20,57,2587
2013,1,3,1957,-3,2126,-13,"UA","N39726",1094,"EWR","CLE",64,404,20,57,2588
2013,1,3,1958,28,2203,12,"9E","N8646A",3798,"JFK","CLT",91,541,20,58,2589
2013,1,3,1958,23,2215,30,"9E","N8976E",3899,"JFK","CLE",73,425,20,58,2590
2013,1,3,2001,1,2107,-36,"DL","N341NB",402,"JFK","BOS",38,187,20,1,2591
2013,1,3,2001,86,2101,71,"MQ","N645MQ",3944,"JFK","BWI",40,184,20,1,2592
2013,1,3,2003,3,2120,-20,"UA","N76504",1596,"LGA","ORD",112,733,20,3,2593
2013,1,3,2004,4,2302,-9,"UA","N12221",1222,"EWR","RSW",159,1068,20,4,2594
2013,1,3,2005,0,2116,-17,"EV","N12567",4224,"EWR","MKE",112,725,20,5,2595
2013,1,3,2005,40,2308,33,"DL","N364NB",2370,"LGA","PBI",151,1035,20,5,2596
2013,1,3,2007,82,2155,85,"MQ","N736MQ",4517,"LGA","CRW",79,444,20,7,2597
2013,1,3,2008,56,2258,21,"B6","N521JB",87,"JFK","SLC",268,1990,20,8,2598
2013,1,3,2008,268,2339,270,"DL","N338NW",2027,"JFK","FLL",158,1069,20,8,2599
2013,1,3,2011,24,2129,17,"EV","N13965",4462,"EWR","BUF",55,282,20,11,2600
2013,1,3,2012,252,2314,257,"B6","N558JB",369,"LGA","PBI",151,1035,20,12,2601
2013,1,3,2013,23,2116,16,"EV","N14902",4312,"EWR","DCA",42,199,20,13,2602
2013,1,3,2014,39,2250,43,"EV","N11140",4333,"EWR","TUL",190,1215,20,14,2603
2013,1,3,2015,60,2135,24,"9E","N903XJ",3525,"JFK","ORD",110,740,20,15,2604
2013,1,3,2015,0,2116,-14,"AA","N3GYAA",1762,"JFK","BOS",39,187,20,15,2605
2013,1,3,2015,0,2206,-4,"MQ","N723MQ",4555,"LGA","CMH",83,479,20,15,2606
2013,1,3,2019,19,2303,-22,"VX","N623VA",415,"JFK","LAX",309,2475,20,19,2607
2013,1,3,2020,15,2247,17,"9E","N8506C",4033,"LGA","TYS",105,647,20,20,2608
2013,1,3,2021,-9,2158,3,"FL","N936AT",354,"LGA","CAK",65,397,20,21,2609
2013,1,3,2022,102,2209,80,"DL","N329NB",2131,"LGA","DTW",82,502,20,22,2610
2013,1,3,2023,-7,2308,-26,"UA","N517UA",771,"JFK","LAX",309,2475,20,23,2611
2013,1,3,2024,24,2231,23,"EV","N16954",3822,"EWR","TYS",109,631,20,24,2612
2013,1,3,2025,-4,2333,-17,"B6","N592JB",165,"JFK","PDX",330,2454,20,25,2613
2013,1,3,2028,8,2303,18,"MQ","N524MQ",4662,"LGA","ATL",119,762,20,28,2614
2013,1,3,2030,1,2120,-20,"9E","N8924B",3609,"JFK","PHL",28,94,20,30,2615
2013,1,3,2031,-7,2131,-8,"EV","N16561",4309,"EWR","ALB",37,143,20,31,2616
2013,1,3,2033,48,2139,34,"EV","N13553",4108,"EWR","IAD",42,212,20,33,2617
2013,1,3,2033,108,2235,105,"EV","N13994",4227,"EWR","GRR",101,605,20,33,2618
2013,1,3,2033,3,2328,-10,"UA","N17730",1225,"EWR","PBI",154,1023,20,33,2619
2013,1,3,2033,-2,2133,-21,"UA","N45440",1243,"EWR","BOS",44,200,20,33,2620
2013,1,3,2036,61,2345,65,"AA","N3CNAA",791,"LGA","DFW",221,1389,20,36,2621
2013,1,3,2036,6,2311,13,"B6","N307JB",115,"JFK","MSY",190,1182,20,36,2622
2013,1,3,2038,23,2351,30,"B6","N807JB",47,"JFK","FLL",161,1069,20,38,2623
2013,1,3,2040,11,2226,-7,"EV","N31131",4348,"EWR","MSP",144,1008,20,40,2624
2013,1,3,2040,35,2255,51,"EV","N13975",4133,"EWR","GSP",104,594,20,40,2625
2013,1,3,2042,12,2339,-1,"UA","N87527",1417,"EWR","FLL",162,1065,20,42,2626
2013,1,3,2042,106,2355,111,"UA","N449UA",891,"LGA","IAH",221,1416,20,42,2627
2013,1,3,2043,43,2337,19,"UA","N494UA",305,"EWR","MIA",155,1085,20,43,2628
2013,1,3,2044,-1,2205,-20,"AA","N579AA",371,"LGA","ORD",115,733,20,44,2629
2013,1,3,2046,-4,2152,-10,"B6","N712JB",1020,"JFK","BOS",37,187,20,46,2630
2013,1,3,2046,6,2325,11,"B6","N273JB",619,"JFK","JAX",130,828,20,46,2631
2013,1,3,2046,1,2340,1,"UA","N77520",1601,"EWR","IAH",212,1400,20,46,2632
2013,1,3,2048,78,2340,71,"B6","N523JB",39,"JFK","PBI",147,1028,20,48,2633
2013,1,3,2049,54,2204,44,"WN","N770SA",195,"EWR","MDW",111,711,20,49,2634
2013,1,3,2051,-4,2249,-1,"MQ","N737MQ",4573,"LGA","DTW",84,502,21,51,2635
2013,1,3,2054,49,2344,45,"UA","N67134",1692,"EWR","MCO",144,937,21,54,2636
2013,1,3,2054,-6,2207,-13,"MQ","N515MQ",3744,"EWR","ORD",106,719,21,54,2637
2013,1,3,2056,291,2239,285,"9E","N928XJ",3459,"JFK","BNA",125,765,21,56,2638
2013,1,3,2056,16,2353,30,"B6","N229JB",227,"EWR","MCO",148,937,21,56,2639
2013,1,3,2056,31,48,67,"B6","N198JB",1069,"JFK","AUS",255,1521,21,56,2640
2013,1,3,2058,-2,2202,-28,"WN","N485WN",946,"LGA","MDW",109,725,21,58,2641
2013,1,3,2059,59,2236,59,"EV","N11547",5676,"EWR","GSO",74,445,21,59,2642
2013,1,3,2100,90,2230,75,"EV","N12967",3274,"LGA","CLE",69,419,21,0,2643
2013,1,3,2100,2,2209,4,"EV","N14916",4695,"EWR","MHT",39,209,21,0,2644
2013,1,3,2101,21,2327,-32,"B6","N590JB",677,"JFK","LAX",301,2475,21,1,2645
2013,1,3,2102,-5,2323,1,"EV","N16919",3819,"EWR","SDF",116,642,21,2,2646
2013,1,3,2103,-2,2225,8,"EV","N17108",4119,"EWR","RIC",52,277,21,3,2647
2013,1,3,2104,39,2355,24,"UA","N427UA",299,"EWR","DFW",209,1372,21,4,2648
2013,1,3,2105,5,2240,5,"MQ","N837MQ",4507,"LGA","RDU",74,431,21,5,2649
2013,1,3,2106,6,2249,-1,"MQ","N537MQ",4584,"LGA","CLT",87,544,21,6,2650
2013,1,3,2108,23,28,29,"B6","N632JB",147,"JFK","RSW",167,1074,21,8,2651
2013,1,3,2110,70,2238,51,"9E","N909XJ",3320,"JFK","BUF",59,301,21,10,2652
2013,1,3,2111,11,4,21,"B6","N589JB",399,"LGA","MCO",145,950,21,11,2653
2013,1,3,2113,38,27,45,"B6","N267JB",629,"JFK","HOU",229,1428,21,13,2654
2013,1,3,2114,158,2240,150,"B6","N329JB",130,"JFK","BUF",61,301,21,14,2655
2013,1,3,2114,14,49,18,"DL","N718TW",2363,"JFK","LAX",347,2475,21,14,2656
2013,1,3,2119,103,2225,89,"EV","N832AS",5693,"LGA","IAD",42,229,21,19,2657
2013,1,3,2119,-6,2239,-1,"MQ","N853MQ",4449,"JFK","DCA",54,213,21,19,2658
2013,1,3,2127,-2,2222,-2,"EV","N13989",3833,"EWR","PHL",30,80,21,27,2659
2013,1,3,2128,53,204,38,"UA","N34222",1071,"EWR","BQN",190,1585,21,28,2660
2013,1,3,2129,14,20,23,"B6","N526JB",529,"EWR","MCO",142,937,21,29,2661
2013,1,3,2129,-1,2326,-52,"B6","N585JB",199,"JFK","LAS",274,2248,21,29,2662
2013,1,3,2129,4,2233,0,"UA","N438UA",528,"EWR","BOS",43,200,21,29,2663
2013,1,3,2131,13,2232,15,"EV","N12564",4313,"EWR","PVD",33,160,21,31,2664
2013,1,3,2133,3,29,11,"B6","N529JB",383,"LGA","FLL",155,1076,21,33,2665
2013,1,3,2137,2,2358,-52,"AA","N336AA",185,"JFK","LAX",299,2475,21,37,2666
2013,1,3,2140,0,31,-6,"B6","N634JB",21,"JFK","TPA",156,1005,21,40,2667
2013,1,3,2145,0,41,2,"B6","N346JB",515,"EWR","FLL",157,1065,21,45,2668
2013,1,3,2151,16,230,6,"B6","N279JB",701,"JFK","SJU",196,1598,22,51,2669
2013,1,3,2152,32,2346,-5,"B6","N524JB",97,"JFK","DEN",212,1626,22,52,2670
2013,1,3,2154,-1,50,9,"B6","N508JB",43,"JFK","MCO",148,944,22,54,2671
2013,1,3,2155,-4,2303,-12,"EV","N33182",4257,"EWR","BTV",48,266,22,55,2672
2013,1,3,2155,-4,52,-8,"B6","N656JB",11,"JFK","FLL",157,1069,22,55,2673
2013,1,3,2157,-2,2306,0,"EV","N12996",4322,"EWR","PWM",50,284,22,57,2674
2013,1,3,2203,4,2259,-1,"EV","N13118",4162,"EWR","BWI",35,169,22,3,2675
2013,1,3,2210,45,2327,37,"MQ","N509MQ",4660,"LGA","BNA",126,764,22,10,2676
2013,1,3,2211,86,2346,90,"9E","N934XJ",3395,"JFK","DCA",43,213,22,11,2677
2013,1,3,2220,35,103,26,"B6","N562JB",35,"JFK","PBI",146,1028,22,20,2678
2013,1,3,2222,-7,302,-13,"B6","N779JB",713,"JFK","SJU",192,1598,22,22,2679
2013,1,3,2240,41,2345,28,"DL","N908DL",2155,"LGA","PWM",45,269,22,40,2680
2013,1,3,2245,0,2350,-7,"B6","N203JB",128,"JFK","BTV",46,266,22,45,2681
2013,1,3,2245,50,26,49,"B6","N328JB",1109,"JFK","RDU",80,427,22,45,2682
2013,1,3,2257,177,45,141,"9E","N931XJ",3439,"JFK","CVG",90,589,23,57,2683
2013,1,3,2257,12,9,13,"B6","N216JB",608,"JFK","PWM",47,273,23,57,2684
2013,1,3,2258,8,2359,0,"B6","N708JB",22,"JFK","SYR",42,209,23,58,2685
2013,1,3,2308,23,30,25,"B6","N193JB",30,"JFK","ROC",57,264,23,8,2686
2013,1,3,2317,22,31,16,"B6","N519JB",112,"JFK","BUF",54,301,23,17,2687
2013,1,3,2322,24,18,16,"B6","N706JB",1018,"JFK","BOS",38,187,23,22,2688
2013,1,3,2349,-10,434,-11,"B6","N729JB",739,"JFK","PSE",199,1617,23,49,2689
2013,1,3,0,0,0,0,"EV","N14972",4241,"EWR","DCA",0,199,0,0,2690
2013,1,3,0,0,0,0,"AA","N487AA",321,"LGA","ORD",0,733,0,0,2691
2013,1,3,0,0,0,0,"AA","N3AMAA",327,"LGA","ORD",0,733,0,0,2692
2013,1,3,0,0,0,0,"AA","N3GXAA",717,"LGA","DFW",0,1389,0,0,2693
2013,1,3,0,0,0,0,"AA","N201AA",721,"LGA","DFW",0,1389,0,0,2694
2013,1,3,0,0,0,0,"AA","N3FVAA",731,"LGA","DFW",0,1389,0,0,2695
2013,1,3,0,0,0,0,"AA","N573AA",1757,"LGA","STL",0,888,0,0,2696
2013,1,3,0,0,0,0,"MQ","N500MQ",4599,"LGA","MSP",0,1020,0,0,2697
2013,1,3,0,0,0,0,"UA","0",714,"EWR","MIA",0,1085,0,0,2698
2013,1,3,0,0,0,0,"UA","0",719,"EWR","DFW",0,1372,0,0,2699
2013,1,4,25,26,505,23,"B6","N554JB",707,"JFK","SJU",194,1598,0,25,2700
2013,1,4,106,141,201,125,"B6","N192JB",608,"JFK","PWM",44,273,1,6,2701
2013,1,4,456,-4,631,-19,"US","N186US",1030,"EWR","CLT",77,529,5,56,2702
2013,1,4,520,-5,813,-7,"UA","N78506",1018,"EWR","IAH",217,1400,5,20,2703
2013,1,4,531,1,841,12,"UA","N433UA",404,"LGA","IAH",224,1416,5,31,2704
2013,1,4,546,6,851,1,"AA","N5DVAA",1141,"JFK","MIA",159,1089,5,46,2705
2013,1,4,551,-9,833,-17,"B6","N665JB",343,"EWR","PBI",142,1023,6,51,2706
2013,1,4,551,-9,730,-29,"DL","N369NB",731,"LGA","DTW",82,502,6,51,2707
2013,1,4,553,-7,846,-5,"B6","N506JB",49,"JFK","PBI",145,1028,6,53,2708
2013,1,4,553,-7,824,-13,"DL","N638DL",461,"LGA","ATL",116,762,6,53,2709
2013,1,4,554,-6,848,-8,"B6","N648JB",71,"JFK","TPA",152,1005,6,54,2710
2013,1,4,555,-5,745,-16,"EV","N719EV",4911,"EWR","DTW",89,488,6,55,2711
2013,1,4,555,-5,851,-3,"B6","N536JB",507,"EWR","FLL",151,1065,6,55,2712
2013,1,4,556,-4,706,-9,"EV","N877AS",5716,"JFK","IAD",51,228,6,56,2713
2013,1,4,556,-4,849,-12,"B6","N789JB",125,"JFK","FLL",154,1069,6,56,2714
2013,1,4,556,-4,816,-9,"MQ","N525MQ",4650,"LGA","ATL",118,762,6,56,2715
2013,1,4,556,-4,645,-14,"US","N952UW",1833,"LGA","PHL",31,96,6,56,2716
2013,1,4,557,-4,711,-14,"EV","N13970",4708,"EWR","MKE",112,725,6,57,2717
2013,1,4,557,-3,846,0,"B6","N603JB",79,"JFK","MCO",141,944,6,57,2718
2013,1,4,559,-1,902,-23,"UA","N557UA",303,"JFK","SFO",334,2586,6,59,2719
2013,1,4,600,-5,651,-14,"WN","N251WN",1036,"EWR","BWI",34,169,6,0,2720
2013,1,4,600,-5,752,-13,"MQ","N725MQ",4401,"LGA","DTW",89,502,6,0,2721
2013,1,4,601,1,821,6,"FL","N963AT",345,"LGA","ATL",119,762,6,1,2722
2013,1,4,601,1,732,-3,"MQ","N500MQ",3768,"EWR","ORD",120,719,6,1,2723
2013,1,4,602,2,718,-12,"WN","N8322X",959,"LGA","MDW",114,725,6,2,2724
2013,1,4,603,3,716,-8,"EV","N11551",6055,"LGA","IAD",49,229,6,3,2725
2013,1,4,603,3,915,5,"AA","N3GDAA",707,"LGA","DFW",214,1389,6,3,2726
2013,1,4,603,-5,703,-22,"UA","N813UA",370,"EWR","BOS",42,200,6,3,2727
2013,1,4,603,-5,733,-22,"UA","N804UA",654,"EWR","CLE",69,404,6,3,2728
2013,1,4,604,-6,805,-13,"EV","N713EV",4941,"EWR","MSP",154,1008,6,4,2729
2013,1,4,604,-6,904,-6,"AA","N5BSAA",1895,"EWR","MIA",153,1085,6,4,2730
2013,1,4,604,-6,916,-5,"B6","N591JB",135,"JFK","RSW",170,1074,6,4,2731
